Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
162,daily-dialogue-1088-triplet-5,0,What does 'singing in another language' cause?,fake_sent1,What does 'singing in another language' cause?,gen,don't like opera,that makes sense .,very expensive,not really .,0
520,dream-0228-triplet-3,0,Which goal motivates the act/action 'follow me closely'?,fake_sent1,Which goal motivates the act/action 'follow me closely'?,gen,driving,never get in,Where are they,don't want to lose you,3
823,dream-0585-triplet-5,0,What is 'need some space for myself' obstructed by?,fake_sent1,What is 'need some space for myself' obstructed by?,gen,girlfriend,head over heels in love with you,control,Camilla and I are breaking up,2
4058,dream-0501-triplet-5,0,What property does 'country inn' have?,fake_sent1,What property does 'country inn' have?,gen,what I want to do,watching Friends,really comfortable,join us,2
985,dream-0606-triplet-17,0,What prerequisite does 'offto the gym' have?,fake_sent1,What prerequisite does 'offto the gym' have?,gen,know more women who exercise,recreational swimming,carry water and towel,get enough people together,2
3062,dream-0328-triplet-4,0,What is implied by 'we all watch and listen to him very carefully'?,fake_sent1,What is implied by 'we all watch and listen to him very carefully'?,gen,a very good teacher,he is,he's a very good teacher,a little thin man who smiles a lot,2
167,daily-dialogue-1092-triplet-2,0,What happens after 'listening to relaxing music'?,fake_sent1,What happens after 'listening to relaxing music'?,gen,go to sleep,good night ’ s sleep,bothering,go to bed,3
62,daily-dialogue-1024-triplet-1,0,What property does 'lilies of the valley' have?,fake_sent1,What property does 'lilies of the valley' have?,gen,they,Good morning,look like little bells,lilies of the valley,2
3033,dream-0316-triplet-4,0,Which goal motivates the act/action 'get some ice'?,fake_sent1,Which goal motivates the act/action 'get some ice'?,gen,The beef looks just about ready,put it on your finger,What's the matter,How's the beef going,1
560,dream-0242-triplet-10,0,What desire is caused by 'mom's fiftieth birthday'?,fake_sent1,What desire is caused by 'mom's fiftieth birthday'?,gen,make her look younger,do the shopping,cook a few dishes,daughter cooks dinner,3
3507,dream-0818-triplet-1,0,What is 'go to a movie' obstructed by?,fake_sent1,What is 'go to a movie' obstructed by?,gen,go and see,Uh uh,haven't practiced your piano,calendar,2
704,dream-0272-triplet-12,0,What desire is caused by 'send a letter'?,fake_sent1,What desire is caused by 'send a letter'?,gen,turn right and walk,walk to the post office,ask again,go to the post office,3
1418,daily-dialogue-0112-triplet-8,0,What does 'you' desire?,fake_sent1,What does 'you' desire?,gen,recommend me,chance,ready to move,effort,1
339,daily-dialogue-1203-triplet-5,0,What desire is caused by 'had an accident on his way home from work'?,fake_sent1,What desire is caused by 'had an accident on his way home from work'?,gen,hope he ’ ll be all right,having an operation,How horrible,hurt,0
2337,mutual-1055-triplet-3,0,What happens after 'drop some stuff off at home'?,fake_sent1,What happens after 'drop some stuff off at home'?,gen,stop at the store,it 's her last day,i 'll head right over,going over to the hospital,2
185,daily-dialogue-1103-triplet-2,0,What does 'many extra gifts left' cause?,fake_sent1,What does 'many extra gifts left' cause?,gen,customers didn't want them,job is tiring,throw them into the trash can,get back home,0
2997,dream-0307-triplet-1,0,What desire is caused by 'haven't gone out for over a month'?,fake_sent1,What desire is caused by 'haven't gone out for over a month'?,gen,enjoy a concert,"""Titanic""",Look in the newspaper,go somewhere,3
297,daily-dialogue-1184-triplet-4,0,What is 'printer' used for?,fake_sent1,What is 'printer' used for?,gen,printer,print something,wireless,online,1
3542,dream-0826-triplet-4,0,What does 'drove inside' cause?,fake_sent1,What does 'drove inside' cause?,gen,last night,The car is still inside the store,now,the store was completely destroyed,3
1707,daily-dialogue-0437-triplet-4,0,What is 'have a talk with you about your son' the social norm for?,fake_sent1,What is 'have a talk with you about your son' the social norm for?,gen,returning my call,talk to him,don't know what his problem is,messing around,1
2320,mutual-1044-triplet-1,0,"What property does 'fireworks , sound and light shows' have?",fake_sent1,"What property does 'fireworks , sound and light shows' have?",gen,interesting,new york,how about las vegas,noisy,3
1022,mutual-0258-triplet-7,0,Which goal motivates the act/action 'looked around outside shop'?,fake_sent1,Which goal motivates the act/action 'looked around outside shop'?,gen,her bag was open,bag was fastened,find purse and passport,pick up biggie,2
3289,dream-0390-triplet-4,0,What is implied by 'forgot my ammo back at the truck'?,fake_sent1,What is implied by 'forgot my ammo back at the truck'?,gen,run,get ready,don't like to hunt,have to sit here and watch,3
3262,dream-0379-triplet-6,0,What property does 'public rooms' have?,fake_sent1,What property does 'public rooms' have?,gen,lucky,wasn't long,rooms,look more like a museum,3
3020,dream-0313-triplet-1,0,What prerequisite does 'pay by check' have?,fake_sent1,What prerequisite does 'pay by check' have?,gen,the form,fill in this form,pay by check,student card number,1
2439,mutual-1140-triplet-5,0,What does 'really did n't enjoy it' cause?,fake_sent1,What does 'really did n't enjoy it' cause?,gen,i really did n't enjoy it,told me about the fine art,tried to change to history of art,the course was full,2
2080,mutual-0009-triplet-3,0,What does 'the bus i did catch got caught in a traffic jam' cause?,fake_sent1,What does 'the bus i did catch got caught in a traffic jam' cause?,gen,over an hour late,it,here over an hour late,i missed the bus,2
2110,mutual-0014-triplet-6,0,What is implied by 'let 's check in'?,fake_sent1,What is implied by 'let 's check in'?,gen,They arrived at a hotel,check in,we 're finally here,what do you want to do now,0
154,daily-dialogue-1084-triplet-1,0,What is 'present' the social norm for?,fake_sent1,What is 'present' the social norm for?,gen,Don't be afraid,pretty,birthday,bite,2
1463,daily-dialogue-0131-triplet-5,0,What is implied by 'Hospital'?,fake_sent1,What is implied by 'Hospital'?,gen,He is at the hospital,date him,cancer ward,Taylor was there,0
2111,mutual-0015-triplet-1,0,What does 'fall' cause?,fake_sent1,What does 'fall' cause?,gen,fine,i fall,talked me into skiing into the rocky mountains,die,3
3699,dream-0861-triplet-1,0,What does 'used to hate school' cause?,fake_sent1,What does 'used to hate school' cause?,gen,want me to go back and talk to them,I'll go,dream about meeting a famous pop star,don't feel like going back,3
4234,mutual-0237-triplet-3,0,What is implied by 'i wo n't be traveling by myself'?,fake_sent1,What is implied by 'i wo n't be traveling by myself'?,gen,i wo n't be traveling by myself,travel around south asia,who would like to go with you,susan,2
1924,dream-0038-triplet-14,0,What does 'too many people' cause?,fake_sent1,What does 'too many people' cause?,gen,I don't like the city,everyone's speaking Spanish,people out of work,nobody to talk to,0
3002,dream-0307-triplet-6,0,Which goal motivates the act/action 'see what's on at the cinema'?,fake_sent1,Which goal motivates the act/action 'see what's on at the cinema'?,gen,new play,good films,haven't gone out for over a month,see what's on,1
2895,dream-0159-triplet-4,0,What prerequisite does 'came to this area to work.' have?,fake_sent1,What prerequisite does 'came to this area to work.' have?,gen,job interview,put me up in a hotel,paying all my expenses,leave her family,0
2059,mutual-0004-triplet-4,0,What does 'city libraries' have?,fake_sent1,What does 'city libraries' have?,gen,nineteenth century math problem,teaching materials,dropping,schooling,1
1412,daily-dialogue-0112-triplet-2,0,What prerequisite does 'position' have?,fake_sent1,What prerequisite does 'position' have?,gen,ready,recommend,Definitely .,new,1
3806,dream-0882-triplet-3,0,What does 'summer' cause?,fake_sent1,What does 'summer' cause?,gen,make it through,days are really long,it's dark the whole time,exposed to the sun,1
402,daily-dialogue-1242-triplet-6,0,What is 'bus' used for?,fake_sent1,What is 'bus' used for?,gen,Mary,going for a walk in the park,reach the park,Going for a walk,2
4028,dream-0497-triplet-12,0,What prerequisite does 'name' have?,fake_sent1,What prerequisite does 'name' have?,gen,contact you,coat,haven't got anything like that,lose it,0
4077,dream-0517-triplet-4,0,When does 'make a lot of friends' happen?,fake_sent1,When does 'make a lot of friends' happen?,gen,new school life,lunchtime,break after the second class,lessons,3
1851,dream-0022-triplet-4,0,What does 'fell off the desk and was broken' cause?,fake_sent1,What does 'fell off the desk and was broken' cause?,gen,going to the post office,I,one you gave me last week doesn't work now,wait a second,2
358,daily-dialogue-1209-triplet-3,0,What prerequisite does 'change it' have?,fake_sent1,What prerequisite does 'change it' have?,gen,one size down,receipt,shop is closed,how late is your shop open,1
581,dream-0246-triplet-5,0,Which goal motivates the act/action 'would like an alarm clock'?,fake_sent1,Which goal motivates the act/action 'would like an alarm clock'?,gen,don't accept credit cards,awaken me with soft music,interested in this handsome electric clock radio,clock radio,1
3969,dream-0493-triplet-10,0,What property does 'Mary Brown' have?,fake_sent1,What property does 'Mary Brown' have?,gen,"offers a salary of around 2,013 a month",writing reports,let you know the result,enjoyed meeting and talking with you,1
943,dream-0603-triplet-10,0,What does 'get me back and forth from work' cause?,fake_sent1,What does 'get me back and forth from work' cause?,gen,get some exercise,get anything decent,usually here on weekends,Laura,0
1847,dream-0021-triplet-7,0,What is implied by 'don't have to write'?,fake_sent1,What is implied by 'don't have to write'?,gen,stay at home,I'll do that,free,I must write some emails,2
197,daily-dialogue-1139-triplet-1,0,What property does 'nice apples' have?,fake_sent1,What property does 'nice apples' have?,gen,fruit store,tangerines,very fresh,Anything,2
3191,dream-0361-triplet-4,0,What does 'Some awful driver hit the back wheel of my bicycle' cause?,fake_sent1,What does 'Some awful driver hit the back wheel of my bicycle' cause?,gen,so late,hurt,I'm fine,are you so late,3
181,daily-dialogue-1099-triplet-6,0,What prerequisite does 'long hike' have?,fake_sent1,What prerequisite does 'long hike' have?,gen,bring him along,been hiking before,pretty far away from the city,get out of the city,1
233,daily-dialogue-1161-triplet-10,0,What property does 'house' have?,fake_sent1,What property does 'house' have?,gen,enter it,can't open the door,old,frightened,2
676,dream-0267-triplet-4,0,When does 'eating supper at home' happen?,fake_sent1,When does 'eating supper at home' happen?,gen,juice,Milk,tonight,get some milk and bread,2
777,dream-0572-triplet-5,0,What prerequisite does 'have a paper to work on' have?,fake_sent1,What prerequisite does 'have a paper to work on' have?,gen,serious studying,a paper,I wanted to stay,beach,0
3022,dream-0313-triplet-3,0,Which goal motivates the act/action 'fill in this form'?,fake_sent1,Which goal motivates the act/action 'fill in this form'?,gen,like a room for a night,a single room please,single room,pay by check,3
2108,mutual-0014-triplet-4,0,What does 'what a long trip' cause?,fake_sent1,What does 'what a long trip' cause?,gen,a long trip,call it a day,here,beat from the drive,1
2905,dream-0161-triplet-2,0,What property does 'iron shoes' have?,fake_sent1,What property does 'iron shoes' have?,gen,sports shoes,strong,the only choice,suggestion,1
2678,dream-0111-triplet-7,0,What does 'time went by' cause?,fake_sent1,What does 'time went by' cause?,gen,like my job,Really,nurse,training,0
3116,dream-0349-triplet-2,0,What happens after 'go to a hotel in the mountains'?,fake_sent1,What happens after 'go to a hotel in the mountains'?,gen,go skiing,usually take it during the second or third week of January,ski,"No, not me",0
3366,dream-0434-triplet-3,0,What is 'calculator and a laptop computer'?,fake_sent1,What is 'calculator and a laptop computer'?,gen,need it,supporting me,high tech stuff,Dad,2
1816,dream-0014-triplet-5,0,What does 'go back home very late' cause?,fake_sent1,What does 'go back home very late' cause?,gen,she wouldn't accept any late papers,Couldn't you do it,Not really.,didn't have much sleep,3
